message;sha
Issue#243 - asyncAddEntry fails with NPE with LedgerHandlerAdv--Fix asyncAddEntry on LedgerHandleAdv and clean up the asyncAddEntry API, drops BKException which is never thrown in asynch functions--Author: Enrico Olivelli <eolivelli@apache.org>--Reviewers: Sijie Guo--This closes #244 from eolivelli/asyncadd-adv, closes #243;96d82102bef3152934f564db16373b12b1689ead
Provide a minimal test case using v2wireprotocol option--Add testcases on addEntry/readEntries and basic fencing--Author: Enrico Olivelli <eolivelli@apache.org>--Reviewers: Sijie Guo--This closes #273 from eolivelli/issue-272-testv2;626ce687e2342b8a75005cf018540fda76ee15d8
ISSUE #263: Enable request rate limiter in zookeeper client--Descriptions of the changes in this PR:--Eanble request rate limiter in zookeeper client. The rate limiter logic is in place, but is never enabled. This change is to expose the settings in configurations and enable them in zookeeper client at both client and server.--Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <None>, Jia Zhai <None>--This closes #264 from sijie/interface_syncs, closes #263;1c567f88d5827d6728f05adc1d478648859d3ff0
ISSUE #267: Bookie should serve in read only mode during shutting down.--Descriptions of the changes in this PR:--Set the bookie in readonly mode during shutting down. (contributed by yzang)--Author: Yiming Zang <yzang@twitter.com>--Reviewers: Enrico Olivelli <None>, Jia Zhai <None>--This closes #268 from sijie/readonly_on_shutdown, closes #267;0ef4a29c9c34022816c7584943404d0fb52b9a1c
BOOKKEEPER-1027: Cleanup README--Descriptions of the changes in this PR:--- Move README to README.md (written it in markdown syntax)-- Organized the README as below:-  - what is bookkeeper and what it can be used for-  - getting started-  - documentation-  - contribution--Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli, Jia Zhai--This closes #248 from sijie/update_readme;2d992e39da0fc121901a72849b424c86fb099f03
ISSUE #258: BookieInitializationTest.testRegNodeExistsAfterSessionTimeOut failed--Descriptions of the changes in this PR:--Construct new zookeeper client to ensure the tests get new zookeeper session.--(this change is based on 77c7721 )--Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <eolivelli@apache.org>--This closes #259 from sijie/issue_258, closes #258;11fdac3cfdfe0900db994b45aa17500974ba3907
ISSUE #256: BookieInitializationTest.testWithDiskFullAndAbilityToCreateNewIndexFile failed--Descriptions of the changes in this PR:--in c49621b, we allow creating FileInfo even when disk is full to allow fence requests succeed at this case.--it is conflicted with Charan's change. Since there is already a setting to configure the min usable size to allow index file creation. if we configure that to be zero, it is same as allowing index file creation even disks are full. so removing the fallback logic introduced in c49621b.--Author: Sijie Guo <sijie@apache.org>--Reviewers: Charan Reddy Guttapalem, Enrico Olivelli--This closes #257 from sijie/issue_256, closes #256;7e9350cff67f0cb72ab757d500d98044cbdd4264
ISSUE #249: Organize findbugs and checkstyle files in buildtools module--Descriptions of the changes in this PR:--Organize findbugs and checkstyle files in buildtools module--Author: Sijie Guo <sijie@apache.org>--Reviewers: Jia Zhai <None>, Matteo Merli <None>--This closes #250 from sijie/buildtools, closes #249;7277657740c276b6f036322177c147264ba5100b
BOOKKEEPER-980: BookKeeper Tools doesn't process the argument correctly--Descriptions of the changes in this PR:--Fix the issue described in [BOOKKEEPER-980](https://issues.apache.org/jira/browse/BOOKKEEPER-980).--Author: Sijie Guo <sijie@apache.org>--Reviewers: Matteo Merli <None>, Venkateswararao Jujjuri (JV) <None>--This closes #255 from sijie/BOOKKEEPER-980;f47dd4272f54bb95fd38abdd6c492dbe199dd7a4
ISSUE #252: Enable four-letter-words zookeeper commands in localbookie--Descriptions of the changes in this PR:--Enable four-letter-words zookeeper commands in localbookie--Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <None>, Jia Zhai <None>, Matteo Merli <None>--This closes #253 from sijie/fix_4letters_issue, closes #252;d61cfaba69cb0f87bc388889a58f2095f4034f30
ISSUE #230: Add Checkstyle to the build process (Part 2)--Fix issues checkstyle reported in-  - org.apache.bookkeeper.auth-  - org.apache.bookkeeper.bookie--Checkstyle is not added to the bookkeeper-server yet.------Be sure to do all of the following to help us incorporate your contribution-quickly and easily:--- [X] Make sure the PR title is formatted like:-    `<Issue # or BOOKKEEPER-#>: Description of pull request`-    `e.g. Issue 123: Description ...`-    `e.g. BOOKKEEPER-1234: Description ...`-- [ ] Make sure tests pass via `mvn clean apache-rat:check install findbugs:check`.-- [X] Replace `<Issue # or BOOKKEEPER-#>` in the title with the actual Issue/JIRA number.-------Author: sigee <sigee15@gmail.com>--Reviewers: Jia Zhai <None>, Sijie Guo <None>--This closes #234 from sigee/checkstyle2, closes #230;086537beda9427c057a286ad6c4614659da6ed7f
BOOKKEEPER-1095: Long Poll - Server and Client Side Changes--Descriptions of the changes in this PR:--- changes on FileInfo to support notifications on LAC changes-- a new ReadEntryLongPollV3 processor to process readEntry requests with long poll flags-- a new public API for long poll: readLastConfirmedAndEntry. if it is reading beyond the LAC, it will become a long poll request and wait for advancing LAC on bookie side; if it isn't reading beyond the LAC it will be normal reads.-- also have a speculative mechanism for long poll reads.--Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Jia Zhai <None>--This closes #220 from sijie/BOOKKEEPER-1094;1b79adaae7ffd4736530bd1088b45de8ac049f98
ISSUE #237: Upgrade to ZooKeeper 3.5.3-BETA--Descriptions of the changes in this PR:--Update ZooKeeper dependency from 3.5.1-alpha to 3.5.3-beta.-This will enable ZooKeeper over SSL------Be sure to do all of the following to help us incorporate your contribution-quickly and easily:--- [x ] Make sure the PR title is formatted like:-    `<Issue # or BOOKKEEPER-#>: Description of pull request`-    `e.g. Issue 123: Description ...`-    `e.g. BOOKKEEPER-1234: Description ...`-- [ x] Make sure tests pass via `mvn clean apache-rat:check install findbugs:check`.-- [ x] Replace `<Issue # or BOOKKEEPER-#>` in the title with the actual Issue/JIRA number.-------Author: Enrico Olivelli <eolivelli@apache.org>--Reviewers: Jia Zhai <None>, Sijie Guo <sijie@apache.org>--This closes #238 from eolivelli/zookeeper-3.5.3, closes #237;dc1fba1685fe04931ae2966d2ccc5b418af257ca
Add Checkstyle to the build process (Part 1)--Add checkstyle to-- bookkeeper-benchmark-- Stats API for bookkeeper-- Stats provider for codahale metrics-- Stats provider for Prometheus-- Stats provider for Finagle stats-- Stats provider for twitter-ostrich package-- Stats provider for twitter-stats package--and fix issues checkstyle reported.------Be sure to do all of the following to help us incorporate your contribution-quickly and easily:--- [X] Make sure the PR title is formatted like:-    `<Issue # or BOOKKEEPER-#>: Description of pull request`-    `e.g. Issue 123: Description ...`-    `e.g. BOOKKEEPER-1234: Description ...`-- [ ] Make sure tests pass via `mvn clean apache-rat:check install findbugs:check`.-- [X] Replace `<Issue # or BOOKKEEPER-#>` in the title with the actual Issue/JIRA number.-------Author: sigee <sigee15@gmail.com>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Jia Zhai <None>, Sijie Guo <sijie@apache.org>--This closes #231 from sigee/checkstyle;a84b5e11114c5a6eabeaf17ba60975439593fa2d
ISSUE #228: BookKeeper Server: Index Page Management Memory Growth--Descriptions of the changes in this PR:--** Improvements **--- Never delete a LedgerEntryPage that has been allocated.-- Track free LedgerEntryPage in a separate list-- Use pages from the free pages list as though they were being freshly allocated-- This guarantees that the direct buffer allocation never exceeds the allocated space for index pages--Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>--This closes #229 from sijie/lru_related_changes, closes #228;387dc83d6d2db6a1d30bac3216a92f875083d144
ISSUE #208: Improve ledger fence logic--Descriptions of the changes in this PR:--Problem:-    When bookie receive a fence request and couldn't find any writable dirs for the new index file, it will throw exception. This behavior can be improved, because as long as ledger fence request be persisted in Journal, we can say the fence request succeed. It should not depends on the success of flushing new index file.--Solution:--- Add option to fall back to pick from all directories regardless of writable or not when we getFileInfo for a new ledger-- Return success only when ledger fence request has been persisted in Journal------Be sure to do all of the following to help us incorporate your contribution-quickly and easily:--- [x] Make sure the PR title is formatted like:-    `<Issue #>: Description of pull request`-    `e.g. Issue 123: Description ...`-- [x] Make sure tests pass via `mvn clean apache-rat:check install findbugs:check`.-- [x] Replace `<Issue #>` in the title with the actual Issue number, if there is one.-------Author: Sijie Guo <sijie@apache.org>-Author: Yiming Zang <yzang@twitter.com>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Jia Zhai <None>--This closes #205 from sijie/improve_fencing_behavior, closes #208;c49621bacaa960d240afbbee83a9703b4cbc3ec2
ISSUE #232: Add code-coverage report--Introduce Cobertura And Coveralls.io plugins in order to run code coverage reports--Author: Enrico Olivelli <eolivelli@apache.org>--Reviewers: Sijie Guo <sijie@apache.org>--This closes #233 from eolivelli/code-coverage, closes #232;ccf83ed5bd49155697e909e13edb572082e838ec
y--Descriptions of the changes in this PR:-Handle handle non-ascii chars in username in merge script.------Be sure to do all of the following to help us incorporate your contribution-quickly and easily:--- [X] Make sure the PR title is formatted like:-    `<Issue # or BOOKKEEPER-#>: Description of pull request`-    `e.g. Issue 123: Description ...`-    `e.g. BOOKKEEPER-1234: Description ...`-- [X] Make sure tests pass via `mvn clean apache-rat:check install findbugs:check`.-- [X] Replace `<Issue # or BOOKKEEPER-#>` in the title with the actual Issue/JIRA number.-------Author: jiazhai <zhaijia@live.com>--Reviewers: Enrico Olivelli <eolivelli@apache.org>--This closes #242 from jiazhai/issue_241;8bb699ed468c39e1ae1c01dd7fc02033d7b74ce2
ISSUE #239: typo in class name SpeculativeRequestExecutor (#240);8aac2cab6630de6dee5e1ccef7f15a6f41758b5f
ISSUE #235: Setter for JournalMaxGroupWaitMSec/JOURNAL_MAX_GROUP_WAIT_M…--Add a setter for JournalMaxGroupWaitMSec configuration property--- [x] Make sure the PR title is formatted like:-    `<Issue # or BOOKKEEPER-#>: Description of pull request`-    `e.g. Issue 123: Description ...`-    `e.g. BOOKKEEPER-1234: Description ...`-- [x] Make sure tests pass via `mvn clean apache-rat:check install findbugs:check`.-- [x] Replace `<Issue # or BOOKKEEPER-#>` in the title with the actual Issue/JIRA number.-------Author: Enrico Olivelli <eolivelli@apache.org>--Reviewers: Jia Zhai <None>--This closes #236 from eolivelli/JOURNAL_MAX_GROUP_WAIT_MSEC, closes #235;3b33d636a058f211e1cc24b748dc9888256899c6
BOOKKEEPER-1033: Handle DirsPartitionDuplication--- Provide configuration for allowDirsPartitionDuplication-- while calculating total disk metrics account Partition Duplication--Author: cguttapalem <cguttapalem@salesforce.com>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Sijie Guo <guosijie@gmail.com>--This closes #189 from reddycharan/dirspartitionduplication and squashes the following commits:--99fc6fc1 [cguttapalem] BOOKKEEPER-1033: Handle DirsPartitionDuplication-1d453975 [cguttapalem] BOOKKEEPER-1033: Handle DirsPartitionDuplication;9aff6d52e01b50f25f5dbe1086ff10012ca25c48
BOOKKEEPER-1028 and BOOKKEEPER-1029--    BOOKKEEPER-1028: inc/excl opts listunderreplicated--    - Introduce including and excluding BookieId options-    for listunderreplicatedLedgers--    - But there is limitation that, since replicaslist wont be-    updated in underreplicatedledger zNode there is possibility-    of stale information--      -----------------------------------------------------------    BOOKKEEPER-1029: BookieDecommision Workflow--    - LostBookieRecoveryDelay config param is stored in ZK-    - if LostBookieRecoveryDelay is reset to same value then it force triggers audit immediately-    - Added logic to trigger immediately or schedule pending audittask depending on the changed value in ZK-    - good number of testcases validating focetrigger/reschedluing audittask-    - added bookieshell command to get/set LostBookieRecoveryDelay from ZK-    - added bookieshell command to triggeraudit by resetting LostBookieRecoveryDelay-    - added decommissionbookie bkshell command, which validates the complete replication of ledgers stored in the bookie--Author: cguttapalem <cguttapalem@salesforce.com>-Author: Charan Reddy Guttapalem <cguttapalem@salesforce.com>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Sijie Guo <guosijie@gmail.com>--This closes #127 from reddycharan/listunderreplicatedpredicate and squashes the following commits:--34bacf3c [cguttapalem] BOOKKEEPER-1029: BookieDecommision Workflow-eb43ec49 [Charan Reddy Guttapalem] BOOKKEEPER-1029: BookieDecommision Workflow-fcb399df [cguttapalem] BOOKKEEPER-1028: inc/excl opts listunderreplicated;29eb420f1cca07c1a3a7748ed7fbb8a5bc54f2fa
Add missed tests for SortedLedgerStorage--Added two missed tests for SortedLedgerStorage. It was missed when we (twitter) merged the SortedLedgerStorage back.--Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli, Jia Zhai--This closes #227 from sijie/more_memory_table_related_tests;b59d63e8be237e80872f73d92a31b4213d9a649b
BOOKKEEPER-772: Reorder Read Sequence--Descriptions of the changes in this PR:--    - for rackware placement policy, the bookie in the same rack will be preferred.-    - for region-aware placement policy, the bookie in the same region will be preferred.-    - for any readonly or unavailable (high score in bookie failure history) bookies, they will be at the last position in the sequence.--This change is based on #220 . Please review gitsha 1f7dccd for the reorder change.--Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <None>, Matteo Merli <None>--This closes #224 from sijie/reorder_reads;ee0dddee6849d1968500af666571df668d34393a
Issue 223: Code cleanups--Descriptions of the changes in this PR:--There are some different kind of cleanups by commits. To make the code more readeable and improve code quality and improve performance in some cases.-E.g.:- - Remove unnecessary semicolons- - Remove unused/unneeded/duplicated imports-- Replace l to L in long literals-- Remove boxing on an already boxed value-- Replace iterations to bulk operations--Author: sigee <sigee15@gmail.com>--Reviewers: Enrico Olivelli <None>, Jia Zhai <None>, Sijie Guo <None>--This closes #217 from sigee/cleanups;21366fee0e43e69591a03d7b517cf66dff2861d9
Issue 225: Remove Parameterized from CompactionTest--Descriptions of the changes in this PR:--- Split the CompactionTest into two, one is by bytes, while the other one is by entries.--Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <None>, Jia Zhai <None>--This closes #226 from sijie/compaction_tests;e735c0305c8b3737e78ba5a1ba15b5d80a5ffb47
ISSUE #221: Make netty server shutdown idempotent--Descriptions of the changes in this PR:--(see the detailed discussion in #221 )--Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <None>, Jia Zhai <None>--This closes #222 from sijie/make_shutdown_idempotent, closes #221;450629d4314cf467fbf78da2d2a43840d0ccf783
ISSUE #198: TestBackwardCompat.testCompat410 often fails due to io.netty.util.IllegalReferenceCountException--Descriptions of the changes in this PR:--Problem:--in TestBackwardCompat#testCompact400, the test is to verify the current client can't talk to a 4.0.0 server.--The 4.5.0 client is sending a protobuf encoded request to 4.0.0 server. The 4.0.0 server will interpret the 4.5.0 protobuf encoded request, but it will realize this is bad request and sending v2 protocol encoded response. because the request is a bad request, 4.0.0 server sent a response back with unknown op code.--In current v2 ResponseEnDecoder (listed as below), when it doesn't know the op code, it will return the buffer to the channel. this might cause the misbehavior in the channel pipeline to decrement reference count.--Solution:--throw exception in the EnDeCoder when receiving unknown op code. so the netty can close the connection, error out the pending requests and cleaning up the resources.--Author: Sijie Guo <sijie@apache.org>--Reviewers: Matteo Merli <None>--This closes #219 from sijie/issue_198, closes #198;1b0492bf2ac547cf583736d3eaf9849498e42f80
BOOKKEEPER-759: Delay Ensemble Change & Disable Ensemble Change--Descriptions of the changes in this PR:--This pull request contains the changes around ensemble change.--- Delay Ensemble Change: Provide a flag to allow delay ensemble change. if that is set to change, will not do ensemble change until it breaks ack quorum requirements.-- Disable Ensemble Change: Provide a runtime feature flag to allow disabling ensemble change. The ensemble change behavior can be disabled on-the-fly via the FeatureProvider.------Be sure to do all of the following to help us incorporate your contribution-quickly and easily:--- [x] Make sure the PR title is formatted like:-    `<Issue #>: Description of pull request`-    `e.g. Issue 123: Description ...`-- [x] Make sure tests pass via `mvn clean apache-rat:check install findbugs:check`.-- [x] Replace `<Issue #>` in the title with the actual Issue number, if there is one.-------Author: Sijie Guo <sijieg@twitter.com>-Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Matteo Merli <mmerli@apache.org>--This closes #202 from sijie/client_changes/delay_ensemble_changes;5e399df67c2aa1e5f228c62ba8533ca3293ab147
ISSUE #209: Introduce Speculative Read/Read LAC policy--Descriptions of the changes in this PR:--    - Separate out the logic that determines when speculative reads are scheduled from the individual requests into a separate SpeculativeRequestExecutionPolicy-    - Implement the default speculative read execution policy based on the current mechanism of using first and max timeout-    - Initialize the policy once in the BookKeeper object and use it for individual requests by keeping information about the requests in the call chain.------Be sure to do all of the following to help us incorporate your contribution-quickly and easily:--- [x] Make sure the PR title is formatted like:-    `<Issue #>: Description of pull request`-    `e.g. Issue 123: Description ...`-- [x] Make sure tests pass via `mvn clean apache-rat:check install findbugs:check`.-- [x] Replace `<Issue #>` in the title with the actual Issue number, if there is one.-------Author: Sijie Guo <sijieg@twitter.com>-Author: Robin Dhamankar <rdhamankar@twitter.com>-Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Jia Zhai <None>--This closes #200 from sijie/client_changes/speculative_policy, closes #209;95ebc45fa2d0c4028c31c66b790743f4a7909800
ISSUE #207: change the HashSet to BitSet to handle duplicated bookies on reading entries--Descriptions of the changes in this PR:--Problem:--If there happens to have duplicated bookies in same ledger (it happened before when ensemble change still has problem), the read doesn't work as expected. It hang forever.--Solution:--Change the HashSet to BitSet to use bookieIndex rather than InetSocketAddress to track the heardfrom bookies set.------Be sure to do all of the following to help us incorporate your contribution-quickly and easily:--- [x] Make sure the PR title is formatted like:-    `<Issue #>: Description of pull request`-    `e.g. Issue 123: Description ...`-- [x] Make sure tests pass via `mvn clean apache-rat:check install findbugs:check`.-- [x] Replace `<Issue #>` in the title with the actual Issue number, if there is one.-------Author: Sijie Guo <sijie@apache.org>-Author: Sijie Guo <sijieg@twitter.com>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Jia Zhai <None>, Matteo Merli <mmerli@apache.org>--This closes #199 from sijie/client_changes/bitset, closes #207;75aca2397e43ec321a049aaec514c99cc9fad235
Issue 212: change github PR template to adjust both issue# and jira# (#213)--change PR template to adjust both issue# and jira#----closes #212;b9648998802ce4bf256e33ffd6296b4c973a4824
BOOKKEEPER-1086: ZkUnderreplicationManager cache watcher--Previously, getLedgerToReplicate left watches each time it traversed the-tree until it found a suitable replication target.  Since we don't have-a way of canceling watches, these watches tended to get abandoned,-particularly on interior nodes, which aren't changed much.  Thus,-over time, some nodes would build up a very large number of watch.--Instead, introduce a caching mechanism to remember outstanding watches-and avoid ever creating two watches on the same node.--Author: Samuel Just <sjustsalesforce.com>--Author: Samuel Just <sjust@salesforce.com>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Jia Zhai <None>, Sijie Guo <sijie@apache.org>--This closes #193 from athanatos/forupstream/BOOKKEEPER-1098;32c2859f0bec9ab74965d954bce038480e4dc2ba
BOOKKEEPER-1034: Bookie start in RO when diskfull--When the disk is above threshold, Bookie goes to RO. If we have to restart the-bookie, on the way back, bookie tries to create new entrylog and other files,-which will fail because disk usage is above threshold,-hence bookie refuses to come up. So with this fix we will try to start in RO-mode if RO is enabled.--Also, if bookie has died abruptly then it may missed flushing EntryMemtable and-IndexInMemoryPageManager. So next time when it starts when disc is full-it is failing to create index file and it is shutting down, though we expect it-to start in readonlymode. So Bookie should be able to create index file-though it has reached the diskusagethreshold, while starting the Bookie in-Readonly Mode. But ofcourse there should be some config to safeguard when-disk usable space is so low.--Minor fixes in shutdown logic of Bookie and Bookieserver.--Author: Charan Reddy Guttapalem <cguttapalem@salesforce.com>--Reviewers: Jia Zhai <None>, Sijie Guo <sijie@apache.org>--This closes #190 from reddycharan/bookiestartinreadonlywhendiskfull;9ddd9e6f9e48b03a57a2c78ec2630303abd49782
ISSUE #216: Remove useless and misleading '&= true'--This is just a super minor issue, I stumbled upon it looking into https://github.com/apache/bookkeeper/pull/58...--Assignments like 'shutDownTask =& true' aren't useful at all. I presume that compiler could strip them out but the code is less readable. (Just note that 'x & true == x').--Removed useless assignments.--Author: Diego Salvi <lothruin.mirwen@gmail.com>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Sijie Guo <sijie@apache.org>--This closes #215 from diegosalvi/master, closes #216;fe8ded50ed8f008457665138ec0e6a88bba67f73
ISSUE #203: TestFencing is failing due to LAC piggyback changes--Descriptions of the changes in this PR:--Problem:--TestFencing is failing after merging LAC piggyback changes. Because LAC piggyback will advance last add confirmed when reading entries.--Solution:--Move the addEntry verification to after reading entries.--At the same time, add more logging to #testManyOpen------Be sure to do all of the following to help us incorporate your contribution-quickly and easily:--- [x] Make sure the PR title is formatted like:-    `<Issue #>: Description of pull request`-    `e.g. Issue 123: Description ...`-- [x] Make sure tests pass via `mvn clean apache-rat:check install findbugs:check`.-- [x] Replace `<Issue #>` in the title with the actual Issue number, if there is one.-------Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <eolivelli@apache.org>--This closes #204 from sijie/fix_test_fencing, closes #203;189d7e80b4b0096d580bafa66323fa5f099df65d
BOOKKEEPER-1097: GC test when no WritableDirs--- Functional test validating that Compaction takes place even if there-are no writableledgerdir but there are ledgerdirs according to-LedgerDirsManager.getWritableLedgerDirsForNewLog--- end-to-end testcase of Bookie recovery, incase of Bookie ledgerdir reaching-the threshold, and recovering by forcing the gc/compaction--Author: Charan Reddy Guttapalem <cguttapalem@salesforce.com>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Jia Zhai <None>, Sijie Guo <sijie@apache.org>--This closes #188 from reddycharan/gctestnowritabledirs;59696600784c54192877a5742c6b141eadb07e26
BOOKKEEPER-1092: Ledger Recovery (Part 5) - Add Test Case for Parallel Ledger Recovery--This change is based on #180 (ebf7020 is the change for review)--- Add test case for parallel ledger recovery-- More stats for ledger recovery--Author: Sijie Guo <sijie@apache.org>-Author: Sijie Guo <sijieg@twitter.com>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Jia Zhai <None>, Matteo Merli <mmerli@apache.org>--This closes #182 from sijie/recovery_improvements_part5;256e7587331eddd51b7c05f27717c9d4dc848500
BOOKKEEPER-1093: Piggyback LAC on ReadResponse--This change is based #178 - (you can review git sha 40ca8c2)--bookkeeper: LAC piggyback at read response--        - bookie server changes-          * cache maximum lac in file info-          * provide getLastAddConfirmed & setLastAddConfirmed in ledger storage-          * addEntry will set its lac thru setLastAddConfirmed-          * readEntry will read latest lac and piggyback-        - client change-          * check whether the response has lac piggybacked, if there is lac update lac in its corresponding ledger handle.--Author: Sijie Guo <sijie@apache.org>-Author: Sijie Guo <sijieg@twitter.com>--Reviewers: Jia Zhai <None>, Matteo Merli <mmerli@apache.org>--This closes #180 from sijie/piggyback_lac;90e4e46bccdd1a788e10056f4a3818aa2aead452
BOOKKEEPER-1089: Ledger Recovery (part-4) - allow batch reads in ledger recovery--This change is based on #178 - (you can review git sha 82f73ef)--bookkeeper recovery improvement (part-4): allow batch reading in ledger recovery--    - enable batch read in ledger recovery, so we could parallel reading to improve recovery time.--    RB_ID=266145--Author: Sijie Guo <sijieg@twitter.com>-Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Jia Zhai <None>, Matteo Merli <mmerli@apache.org>--This closes #181 from sijie/recovery_improvements_part4;90a8f283999ddbfee818629e1be17102e63be22c
DL-124: Use Java8 Future rather than twitter Future--Switch to use Java8 CompletableFuture, to reduce dependencies introduced by twitter future and make it more friendly to users (users don't think of using which version of scala).--This change is based on #132 . Gitsha ce0686e is the change to review.--The changes:--- Change Future to CompletableFuture-- Map to thenApply-- flatMap to thenCompose-- Added a FutureEventListener, and switch addEvenListener to whenComplete (or whenCompleteAsync)-- setValue to complete-- setException to completeExceptionally-- add rescue, ignore, ensure to FutureUtils as util functions.--Author: Sijie Guo <sijie@apache.org>--Reviewers: Jia Zhai <None>, Leigh Stewart <lstewart@apache.org>--Closes #133 from sijie/change_twitter_future_to_java_future;1bf73e9f5b1d9a982182681156c90c6de026ce17
DL-124: Use Java8 Future rather than twitter Future--Switch to use Java8 CompletableFuture, to reduce dependencies introduced by twitter future and make it more friendly to users (users don't think of using which version of scala).--This change is based on #132 . Gitsha ce0686e is the change to review.--The changes:--- Change Future to CompletableFuture-- Map to thenApply-- flatMap to thenCompose-- Added a FutureEventListener, and switch addEvenListener to whenComplete (or whenCompleteAsync)-- setValue to complete-- setException to completeExceptionally-- add rescue, ignore, ensure to FutureUtils as util functions.--Author: Sijie Guo <sijie@apache.org>--Reviewers: Jia Zhai <None>, Leigh Stewart <lstewart@apache.org>--Closes #133 from sijie/change_twitter_future_to_java_future;7e63cff1c110b7b9435a88ab8ab321659057c298
DL-124: Use Java8 Future rather than twitter Future--Switch to use Java8 CompletableFuture, to reduce dependencies introduced by twitter future and make it more friendly to users (users don't think of using which version of scala).--This change is based on #132 . Gitsha ce0686e is the change to review.--The changes:--- Change Future to CompletableFuture-- Map to thenApply-- flatMap to thenCompose-- Added a FutureEventListener, and switch addEvenListener to whenComplete (or whenCompleteAsync)-- setValue to complete-- setException to completeExceptionally-- add rescue, ignore, ensure to FutureUtils as util functions.--Author: Sijie Guo <sijie@apache.org>--Reviewers: Jia Zhai <None>, Leigh Stewart <lstewart@apache.org>--Closes #133 from sijie/change_twitter_future_to_java_future;b4770a090a95802250dc69b13487eeb7ff6e0bb3
ISSUE #191: add template for ISSUE and PR--Following BP-9, provide a template for ISSUE and PR.-When create issue, will use ISSUE template; while create PR will use PR template.--Author: jiazhai <zhaijia@live.com>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Sijie Guo <sijie@apache.org>--This closes #192 from jiazhai/issue_191, closes #191;363c5d00b847b7eb2a93826b6d947fd3180a37dd
ISSUE #184: Support GitHub issues in bk-merge script--- Recoganize the issue title and normalize it-- Close the corresponding issue when closing the pr--Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <eolivelli@apache.org>--This closes #194 from sijie/support_github_issues, closes #184;164c44bb97e5b3ea8c658f5f376390b787061125
DL-204: Bump libthrift to latest version for distributedlog-core--Currently finagle heavily depends on an out-of-dated version - libthrift 5.0. Proxy modules (client, server) depend on this version, however the core library doesn't really depend on libthrift.--This change is to change libthrift to 0.9.* in distributedlog-core and shade it to avoid it conflict with the version used by finagle.--This change is based on #131 . The main change is at gitsha [6e58786](https://github.com/apache/incubator-distributedlog/commit/6e587869f87cdce50ae93ba3d52767719d1ab5a6)--Author: Sijie Guo <sijie@apache.org>--Reviewers: Jia Zhai <None>, Leigh Stewart <lstewart@apache.org>--Closes #132 from sijie/change_thrift_for_core_module;46e6b70feda2e8ad61ba13928df93b2c94d3dd4e
DL-199: Be able to support filesystem-path like name--In order to support hierarchical namespace, we need to be able to support filesystem path like log name.--Author: Sijie Guo <sijie@apache.org>--Reviewers: Jia Zhai <None>, Leigh Stewart <lstewart@apache.org>--Closes #130 from sijie/DL_199;83c527c32f9aa7ffd89aac2085e0b798a3ced1af
DL-205: Remove StatusCode dependency on DLException--- Remove StatusCode from exceptions. Use integer as exception codes.-- Also re-organize the modules:--- [ ] distributedlog-protocol (for core structures) and distributedlog-core (for core library).-- [ ] proxy: distributedlog-proxy-protocol (new module for thrift generated protocol), distributedlog-proxy-client (proxy client) and distributedlog-proxy-server (proxy server)-- [ ] benchmark & tutorials.--Author: Sijie Guo <sijie@apache.org>--Reviewers: Jia Zhai <None>, Leigh Stewart <lstewart@apache.org>--Closes #131 from sijie/new_layout;b90ad5d89717bb3ca161387af4fce4f913c9e0ae
