message;sha
TAJO-1653: Add 'INSERT INTO VALUES' statement for OLTP-like storages.--Closes #832;6947bc5a9f3e8590f1177c64354e5646b222c56d
TAJO-1643: SQLParse can't parse table alias in in brackets.--Closes #834;a89b52337ef7d7c728e071766ccee6436ccde6a5
Squashed commit of the following:--commit 783a4236a265c5c3f743b6cf14878bc0b0857d9e-Author: charsyam <charsyam@charsyamui-MacBook-Pro.local>-Date:   Sun Oct 18 01:21:08 2015 +0900--    TAJO-1936: Fix NPE--    apply review--    remove unused import--    remove invalid conf;ab0d0948966ae905bc46419a164fa672af813716
TAJO-1934: Test failures in TestPgSQLQueryTests due to sort order.--Closes #831--Signed-off-by: Jihoon Son <jihoonson@apache.org>;1842ee194b2dcb295ebf875a6193e295ac3974a8
TAJO-1911: Change guava's Optional to Java's Optional.--Closes #806;f29c007a97a30a181062fc3f725511111d84733a
TAJO-1850: Using TUtil.newHash(Set/Map) should be replaced by Java's diamond operator.--Closes #818;0006536bdee8d94ed319187360cd300e6b20e0f8
TAJO-1933: When a simple query executed on partitioned tables, the number of result rows is always the number of rows of the whole table.--Closes #828;a647f37c967cf7a8e49a0bc02edead43838e5b13
TAJO-1928: Can't read parquet on hive meta.--Closes #826;ec1337ff22c1aaff51918f786ff559a2cd8b6f29
TAJO-1923: Selecting on information_schema.table_stats throws an internal error.--Closes #821;54bf51678e883583964bde6a405adbbd9b343f6a
TAJO-1917: Conflict on Parquet Libraries.--Closes #813--Signed-off-by: Jihoon Son <jihoonson@apache.org>;f8065b960848f93af75462c4237968ff54d65d45
TAJO-1924: Repair partition need to calculate partition volume.--Closes #822;a74134d33907f2b37b8617921e56c38cdcebf934
TAJO-1900: When a record column and its child column are retrieved together, the record column might not be inferred as record type properly.--Closes #792;2aaa991c9998b600bb9027d791e6f9de3bc3f8ab
TAJO-1909: Eliminate remained explicit diamond expressions.--Signed-off-by: Hyunsik Choi <hyunsik@apache.org>--Closes #802;5d470bc6001bb4fe096d7a8d221e51c18c683899
TAJO-1875: Resource leak after a query failure.--Closes #815;ccca8c6876e6b352522fba50fa834eae731a2adb
TAJO-1903: Insert clause occassionally fails on S3.--Closes #798;b05ade6a68403cb4f075eb5c2cbe0c4f69f98cf5
TAJO-1912: Selection from aliased schemaless tables throws an error.--Closes #807;145c17f74b08877d19800b8e4da63a788f0021df
TAJO-1918: Writing text type in Parquet should handle text bytes.--Closes #814--Signed-off-by: Jinho Kim <jhkim@apache.org>;51198d0407e868ee788ea36a458642eebcef90c0
TAJO-1916: 'How to contribute' link is broken.--Closes #812;21c44800efa4cc9f8866be86f5effc9b344d845f
TAJO-1907: Reduce the size of the INDEXES table's COLUMN_NAMES field.--Closes #800;829d83ac5d0796e5d56a264817d9dd434dc4c52c
TAJO-1908: Add a link to the nightly build version to the download page.--Closes #801;6dc1c55571c44761551675cf95820f120c6ad2f3
TAJO-1915: Add a TajoClient example for creating and getting tables.--Closes #811;f7a3fe0d642e6016a99b0731b1d8d56ef81eb1ec
TAJO-1913: Timezone does not affect the constant folding.--Closes #810;1e149127d814b2d3f60b126238d702ca500a0c61
TAJO-1883: Keep tajo-client and its dependent modules to be 1.7 target.--Closes #778;513aff422aa362ed5bc485274fba837497a9f11d
TAJO-1914: Remove imports of guava library of facebook.--Closes #809;4bed490dd3a60033f8d5fd742905e310bb0986a6
TAJO-1895: Add a maven profile to skip the unit tests of tajo-storage-pgsql.--Closes #804;356c48efa21a1e6b0c98791ccc3578393d96f5ff
TAJO-1899: Calling 'Arrays.asList()' with too few arguments cause memory extravagance.--Closes #794--Signed-off-by: Jihoon Son <jihoonson@apache.org>;dd16f119c200b23e23e6859d6adf1b3e630bc825
TAJO-1893: Remove unused import.--Closes #793--Signed-off-by: Jihoon Son <jihoonson@apache.org>;f32804742541df21711d587223939c0de010a484
TAJO-1901: Repair partition throws ArrayIndexOutOfBoundsException occasionally.--Signed-off-by: Hyunsik Choi <hyunsik@apache.org>--Closes #796;8ae851cb3f1d6b13bdd9acca713727df866bd8ac
TAJO-1461: Follow Protocol Buffer Style Guide. (Contributed by David Chen, committed by hyunsik);94197c38a5d2bf053f5bebcae4c524e8aa1b552e
TAJO-1902: Add line delimiter for repair partition in TajoDump.--Closes #795;ef94bb38d225deaff2d1eeb3d916fbe765412c3a
TAJO-1887: Disable the alter table add partition statement temporarily.--Closes #785;4564c37fa7a54888424134d75ec06adcbb8c10c0
TAJO-1889: UndefinedColumnException when a query with table subquery is executed on self-describing tables. (fix wrong query);3035b0143d1900439ac186480a748f36556aa72c
TAJO-1663: Change the variable name storeType to dataFormat.--Closes #790;67c4541ee43d00a1418919827cb9065ecc541170
TAJO-1889: UndefinedColumnException when a query with table subquery is executed on self-describing tables. (jihoon)--Closes #787;72dd1c025fa0fe54a0161c26c01e2ae5d03d8bcb
TAJO-1894: Filter condition is ignored when a query involves multiple subqueries and aggregations.--Closes #791;54e848e56b6194974360564fa147c9463dfa94f8
TAJO-1885: Simple query with projection should be supported.--Closes #782;cd01b739dfd0fd616e7dc75efc132793a30fcfab
TAJO-1890: Clean up debug and test modes and unhandled exceptions.--Closes #1890;dfec6a07f6ec4529451b47cd4258e04bbffd1a9a
TAJO-1827: JSON parsing error at storage-site.json while tajo master starts up.--Closes #776;bf04b56c52a53d6465d0eff97eef3dcf9b0187e3
TAJO-1886: Set compilerSourceVM and compilerTargetVM to web.xml.--Closes #781;d8b99cc989079ca4c969a33a8c4998c1df94874b
TAJO-1493: Make partition pruning based on catalog informations.--Closes #772;b5aacb917b71ae610aed9d0aa4eb76888ccc804e
TAJO-1673: Implement recover partitions.--Closes #626;5af330d228991b9a2a7a9ce49979fd6feb84d464
TAJO-1884: Add missing jetty-util dependency.--Closes #779;5defb26c436a199eb690a98f9e0366b32e9acddf
TAJO-1768: Move Tajo into Java 8.--Closes #692;20174415cc36fc96235940c5687972046c4a0634
TAJO-1844: Eliminate explicit diamond expressions.--Signed-off-by: Hyunsik Choi <hyunsik@apache.org>;aa699c70943f7563e77f5828683cd0399998a0f9
TAJO-1860: Refactor Rpc clients to take Connection Parameters.--Closes #763;1eb10045908a8c5c6304e10379fa08a68bd61dad
TAJO-1832: Well support for self-describing data formats.--Closes #756;5a15586139c5fed29b66cbfc03b54e0bed09f5b7
TAJO-1868: Allow TablespaceManager::get to return unregistered tablespace.--Closes #768;4a9628858ee5632a2eaaac1959645689e4189e20
TAJO-1861: TSQL should change line after printout error message during connecting other database.--Closes #766--Signed-off-by: Jihoon Son <jihoonson@apache.org>;cf3eef92ce30a956900e8247d5e485bd325ec160
TAJO-1873: Fix NPE in QueryExecutorServlet.--Closes #774;eef7878bd3d82dc0468e3e977e43a46d3903781a
TAJO-1871: '-DskipTests' flag does not work.--Closes #771;08def97c45140d8ffcf50eeef989e2b5760a2195
TAJO-1872: Increase the minimum split size and add a classpath to hadoop tools.--Closes #773;21b4797e2eabb08ce99af7e206a80f2641b0502a
TAJO-1869: Incorrect result when sorting table with small files.--Closes #769;8f00bf7433e7dd99d843e9c97894bdabd81ccb50
Fixed script syntax;de1b7d42d0afaeac6cd8e1c51f9bd3cf664c7e3b
TAJO-1870: Enable tests of tajo-storage-pgsql module when arch type is 64-bit.--Closes #770;024b3c3dd4678e95abbf3149fd021b95291dcdf0
TAJO-1867: TajoMaster should handle the change of ${tajo.root}.--Closes #767;61b6ec8e6baa8792b01e4e8f1de4f58f05134105
Fixed tajo-dist to check if tajo-storage-pgsql jar exists.;aca5593a7bffaca782c3e95b3805a6df7be7dfdf
Add profile 'storage-pgsql' to include tajo-storage-pgsql module.;94709cbb155fb036b8857b27a5e6e8b9c7b04b44
TAJO-1730: JDBC Tablespace support.--Closes #719;0e4ad5635be05bdde8dac5feb6c9a85fb3cf0e06
Revert "TAJO-1493: Make partition pruning based on catalog informations."--This reverts commit b68329101b412649149f261002c53a45f2711d75.--Conflicts:-	CHANGES;e1c2d352e15f67d148700fe61d78a37640341dab
TAJO-1682: Write ORC document.--Closes #764--Signed-off-by: Jihoon Son <jihoonson@apache.org>;b0c0a390e3e774c4004156ad0027cf8d3de4c876
TAJO-1744: Porting bash shell scripts to Windows command shell scripts.--Closes #693--Signed-off-by: Jihoon Son <jihoonson@apache.org>;616414a519c6c5368f0aa262411c35404c1d0df8
TAJO-1853: Add tablespace syntax to the CREATE TABLE section of DDL page.--Closes #762;78fee98db2c989135a75d88e138f17228aa2fb14
TAJO-1846: Python temp directory path should be selected differently based on user platform.--Closes #761--Signed-off-by: Jihoon Son <jihoonson@apache.org>;8ef49f0186ce813d44ba997b0fdde91497c87cda
TAJO-1493: Make partition pruning based on catalog informations.--Closes #624;b68329101b412649149f261002c53a45f2711d75
TAJO-1134: start-tajo.sh should display WEB UI URL and TajoMaster RPC address--Closes #758--Signed-off-by: Hyunsik Choi <hyunsik@apache.org>;9d59e06b185061ed2b116c00f9e51eff2d2af93e
TAJO-1465: Add ORCFileAppender to write into ORCFile table.--Signed-off-by: Hyunsik Choi <hyunsik@apache.org>;8763d42b90c5078232ac09bda479f97667ffb143
TAJO-1824: Remove partition_keys table from information_schema.--Closes #743;8baaa481ee6c627b88ecc21097aaf51f571c4e14
TAJO-1851: Can not release a different rack task.--Closes #760;a6334e989e43f9aae5b8c65428c99249d2f77a1d
TAJO-1813: Allow external catalog store for unit testing.--Closes #749;7d97284a97a1ca7338406ef70747af4993329f02
TAJO-1848: ShutdownHook in TajoMaster can throw NPE if serviceInit() is failed.;59fe6784187a5940622c52f537844f235d1c5b61
TAJO-1841: Eliminate explicit diamond expressions in tajo-{algebra,rpc}--Closes #1841;882eaa66a2a4def989e39bd9bf9f64e92a833abb
TAJO-1340: Change the default output file format.--Closes #671;8bbd51df292e4d74c95a54cb610754e1d6d77756
TAJO-1835: TajoClient::executeQueryAndGetResult should throw Query(Failed|Killed)Exception.--Closes #754;fb5da6647f0b60b4cc1d353e3cc3fe68a617950f
TAJO-1845: Enforcers in the master plan should be printed in a fixed order.--Closes #757;738feac8e2c4a2e1d638ba0a96353ff6e76af3e5
TAJO-1831: Add a shutdown hook manager in order to set priorities.--Closes #751;60d8d4bc80444402c2b4ad61644859d7bda8b380
TAJO-1830: Fix race condition in HdfsServiceTracker.--Closes #748;cea832acaf36398ddf32392d7b13493911ba6014
TAJO-1817: Improve SQL parser error message.--Closes #753;cc6917804a090c277ffe3ad876c59f3f489d9df1
TAJO-1739: Add a statement for adding partition to TajoDump.--Closes #734;f5fdc240e9c915df98f7d05e3505596999e95e73
TAJO-1727: Avoid to create external table using TableSpace.--Closes #732;238f0b3662b919e9b20bdc0bcda647c0d0650ffc
TAJO-1833: Refine LogicalPlanPreprocessor to add new rules easily.--Closes #752;508d17a2d7fdb3f5ac9a9dabec46b6ec4e5fb1cb
TAJO-1600: Invalid query planning for distinct group-by.--Closes #750;fe99e0fff2fcdd0d0341d2f3d22b5d03fa4bea56
TAJO-1825: Remove zero length fragments when file length is zero.--Closes #744;7f7f4d1195ad0d0b60059d9729f318556ed66a10
TAJO-1826: Revert "refine code for Parquet 1.8.1."--This reverts commit 18b898ffbab0462ae26c0cf374b119dcee5f1c6f.--Signed-off-by: Hyunsik Choi <hyunsik@apache.org>;bd90521eff872355b20cc8e2da7bd23d459a2623
TAJO-1782: Check ON_ERROR_STOP flag in TSQL when error is occured.--Closes #711--Signed-off-by: Jihoon Son <jihoonson@apache.org>;745818b7f921b2b3bc400cdc272526e132ec4ac9
TAJO-1829: Fix DelimitedTextFileAppender NPE in negative tests.--Closes #747;1cdd018d92f0400ffbfc09d07a1dfd18d9b13d87
TAJO-1828: tajo-daemon scripts should kill process after process can not stop gracefully.--Closes #746;c66d0b4708814ed8f7a1ae530338e1fcf87caddc
TAJO-1674: Validation of CTAS schema mismatch.--Closes #726;bdd8e76855eb0a79f22c67832edc5ce535a1a938
TAJO-1729: No handling of default case in DDLExecutor. (Contributed by Dongkyu Hwangbo, committed by Jinho)--closes #742--Signed-off-by: Jinho Kim <jhkim@apache.org>;a460978d996f95259b2935d479ccfc676b141e05
TAJO-1819: Cannot find existing tables when pgsql catalog starts up.--Closes #736;b3a65b5eb3cf4b2e8f1e4c3d66795bf6011fffa2
TAJO-1821: Temporary data is not cleared after TestCatalog.--Closes #737;8a27a43ffe13c3b72d57b66f5fda82d6bb75357c
TAJO-1805: In the 'Execute Query' page of web UI, default database should be set as 'default'. (Contributed by Dongkyu Hwangbo, committed by hyunsik)--Closes #739;579e9de810f65e6f657cb0abc7300af729149191
TAJO-1814: Add some positive/negative tests for CREATE TABLE IF NOT EXISTS.--Closes #725;52161f8347ac3c94e2526cfac710691b32d97ab9
TAJO-1823: Can't start TajoMaster.--Closes #740;b1d08f8961f6d9fb40b7b7993230a8c6e85127f9
TAJO-1820: Fix wrong case sensitivity rules of non-reserved keywords.--Closes #741;c0e193d71ba3bf478d352b0a341d12ac6c8ac1d2
TAJO-1610: Cannot find column when the same name is used for table and database.--Closes #735;da40cb080facf468510392e6399a38acdf0bdffb
TAJO-1641: Add window function documentation.--Closes #738;8db6928a47a044f83c30027a2749906d2797a030
TAJO-1818: Separate sql parser into an independent maven module.--Closes #733;33b8893fe99f412e39e6db7b22c403f1f452d024
TAJO-1816: Refactor SQL parser tests.--Closes #731;6c9ddeaac9513c7c332b9dc264e1c738edb796b4
TAJO-1800: WHERE clause is ignored with UNION.--Closes #727;fd4a3f80c8adb65233ff3fbb1b99dd8585d44a7b
TAJO-1815: Catalog store initialization with PostgreSQL failed.--Signed-off-by: Hyunsik Choi <hyunsik@apache.org>;ea4443d8df6ffb02e328304dc5681dbd54f62501
TAJO-1809: Change default value of several configurations.--Closes #718;7e0a4a1e4686314feed22c7a352c9c70ef8a0e40
TAJO-1811: Catalog server address must be set dynamically during test.--Closes  #724;d794c1d7b0825a50522dc20aa77a284c2f3e4eff
TAJO-1749: Refine JDBC exceptions to better handle exceptional cases.--Closes #722;688bc5c1111054cb486cdc915edc8fc0097add4a
TAJO-1812: Timezone support in JSON file format.--Closes #723;3e8f4a0307cb857434e8a0c6415e39453f97cabe
TAJO-1738: Improve off-heap RowBlock.--Closes #712;3a30f45c7befca5baf1aca59eda76ad8231ba005
TAJO-1810: Remove QueryMasterTask cache immediately, if it stored to persistent storage.--Closes #721;8c50410dcf370290982719f8add9aad814a5d4e0
TAJO-993: Cleanup the result data in HDFS after query finished.--Closes #720;22ab1cf974031bc58d2ff1a6d34102c0c4997184
TAJO-1802: PythonScriptEngine copies controller and tajo util whenever it is initialized.--Closes #715;ace0480feacab917e6c73dd37314994050ab6207
TAJO-1707: Rack local count can be more than actual number of tasks.--Closes #717;f2c434332822fbf53d9b22810509baf5c9718e56
TAJO-1808: Wrong table type problem in catalog.--Closes #716;2c9305add8f7839463c689f1c68660153c3845e2
TAJO-1803: Use in-memory derby as the default catalog for unit tests.--Closes #714;77dc88c074646c2673d11b1c026b33ead2640d1b
TAJO-1801: Table name is not unique of tableDescMap in QueryMasterTask.--Closes #710;848a8c3d58fa219dee09baa808191d65fff61ffe
TAJO-1798: Dynamic partitioning occasionally fails.--Closes #709;4be6746102d026dcf47b12a0548ddb15f33bde3e
TAJO-1766: Improve the performance of cross join.--Closes #706;1a7c353c203b10b28f028a3fad44eacb2010dae1
TAJO-1799: Fix incorrect event handler when kill-query failed.--Closes #707;cb6fe80760c60ca6b89dc7b46a028c71c407f37a
TAJO-1783: Query result is not returned by invalid output path.--Closes #701;45ca4993db3659206846b8815ae9a4c091ca0c36
TAJO-1596: TestPythonFunctions occasionally fails.--Closes #705;f21d5d677c2ba1b9c493498ecb512d1ddcfe2221
TAJO-1737: Implement SQL Parser rule for Map type.--Closes #675;0b59a93ba534434501edbc1bb2c2282f407239b7
TAJO-1787: Remove unused and legacy exceptions.--Closes #702;65283b541b7bd4779cdf9b32cc794f24c3123adb
TAJO-1792: tajo-cluster-tests is not available when it is used as an external maven module.--Closes #704;e296a0d1f0696a52e95d8b34e016d7a272c9a1a6
TAJO-1741: Two tables having same time zone display different timestamps.--Closes #699--Signed-off-by: Hyunsik Choi <hyunsik@apache.org>;2d2f192d78249d8acc812a1a3d08f5caceee9208
TAJO-1790: TestTajoClientV2::testExecuteQueryAsyncWithListener occasionally is failed.--Closes #703;5852cb3b9c1c1786a54125f596fc5ab48c0a34eb
TAJO-1776: Fix Invalid column type in JDBC.--Closes #695;044455528baa8930d5f00cc05248d6c250016e79
TAJO-1781: Join condition is still not found when it exists in OR clause.--Closes #698;f057343ee037d4f9ed51cd2b791fb0ce438c20a5
TAJO-1775: HCatalogStore need to be deprecated. (missing change);9ddda140587e83f849bbd78d7cb79d31952df641
TAJO-1758: Some TajoRuntimeException should be restored as TajoException in client side.--Closes #700;de1ca380e599ec01a8dae673c36b496c5850c446
TAJO-1775: HCatalogStore need to be deprecated.--Closes #694;2a850cfc5adbf48f982b63a79e6b759d16ef425b
TAJO-1745: Add positive and negative test methods.--Closes #681;6f28fa58bac658be2b9b659276245eed1d86d5e8
TAJO-1757: Add examples for TajoClient v2.--Closes #689;b4098353d142c84d5fa881b25b8334650212ffed
TAJO-1777: JsonLineDeserializer returns invalid unicode text, if contains control character--Closes #696;57be230e921ca93029181a9983684d2fa80f8f06
TAJO-1755: Add documentation for missing built-in functions.--Closes #688;ca7e3fde0f272add2e1db621bc4160804f3d089e
TAJO-1779: Remove "DFSInputStream has been closed already" messages in DelimitedLineReader.--Closes #697;175f3f01684483b60c6afd48a0f50f1c3ae74953
Add missed change log and reindent some logs.;384aca59f32dfed2287726e585f387bef4787daf
TAJO-1763: tpch/*.tbl files cannot be founded in maven modules except for core-tests.--Closes #691;41f75332ccdb6cf9cfd55d4698e59035eb7dc688
Add missed SNAPSHOT suffix.;39cb27d44777997a9f91750c97e6fb5eb1b6a8e7
Bump up to 0.12.0-SNAPSHOT.;c9f61e42d406cf4b0dba70e399384843a78e2d09
TAJO-1761: Separate an integration unit test kit into an independent module.--Closes #690;a4106883dda73802548dc867ba25e69df630dc9b
TAJO-680: Improve the IN operator to support sub queries (missing change).;ab60d02e14cfd9e774abfdf27f72c582ca952b55
TAJO-680: Improve the IN operator to support sub queries.--Closes #620;042c3e882fbb45fffc6fc2988588282ed085614c
TAJO-1561: Query which contains join condition in "OR" clause does not finish.--Closes #685;f0ab0ca208a341625bc0334b061d63c6e0960194
TAJO-1754: Implement several functions to handle json array.--Closes #687;9114485b594b89616f240267fc3b3cf5d2a02370
TAJO-1748: Refine client APIs to throw specific exceptions.--Closes #680;903151eadc457ed7f29e96ca3acf46e73324d844
TAJO-1752: NameResolver cannot find nested records properly.--Closes #686;fd6a95180ecfa05df7cd0b1a8a957057c9788ad6
TAJO-1750: Upgrade hadoop dependency to 2.7.1.--Closes #684;5982cf1ff31fedc4ad889ffd7e209907f0514dde
TAJO-1751: Reduce the client connection timeout. (jinho)--Closes #683;7d060837703244c40eff5c1e3b62f165de0887d3
TAJO-1746: Improve resource usage at first request of DefaultTaskScheduler.--Closes #679;080bcf772c10e868f363d80f326d91b56a4e9f62
